EmployeeID,Age,Gender,Department,EducationLevel,WorkMode,ExperienceYears,MonthlySalarySAR,MonthlyHours,PerformanceScore,JobSatisfaction,Promotion
10660,33.0,Female,Finance,Bachelor,Hybrid,23,12688.0,150.0,59,7.0,No
10661,24.0,Male,HR,Bachelor,Remote,17,11512.0,160.0,70,3.0,No
10662,21.0,Male,Finance,Bachelor,Hybrid,17,14692.0,182.0,78,9.0,No
10663,,Male,IT,Bachelor,Hybrid,6,13804.0,203.0,81,3.0,No
10664,52.0,Female,Marketing,Diploma,Office,3,12134.0,217.0,59,7.0,Yes
10665,54.0,Female,Sales,Bachelor,Office,25,10838.0,177.0,62,4.0,No
10666,48.0,Male,Sales,Diploma,Office,4,5426.0,146.0,96,8.0,No
10667,,Male,IT,Bachelor,Remote,15,10743.0,186.0,72,2.0,No
10668,28.0,Male,HR,Bachelor,Remote,34,11695.0,225.0,99,8.0,No
10669,59.0,Male,Sales,Diploma,Hybrid,25,14681.0,139.0,72,,No
10670,46.0,Male,Operations,Master,Remote,17,22834.0,156.0,80,8.0,No
10671,54.0,Female,Sales,Bachelor,Hybrid,28,11228.0,195.0,53,6.0,Yes
10672,23.0,Male,Operations,Master,Remote,22,9393.0,184.0,98,10.0,Yes
10673,32.0,Female,IT,PhD,Remote,13,10785.0,166.0,52,1.0,No
10674,21.0,Male,IT,Bachelor,Remote,14,14690.0,186.0,70,7.0,No
10675,,Female,Sales,Diploma,Office,32,16649.0,204.0,51,,No
10676,50.0,Female,Finance,Bachelor,Remote,24,17278.0,178.0,53,7.0,No
10677,50.0,Female,Operations,Master,Office,20,17725.0,175.0,50,2.0,No
10678,37.0,Female,HR,Bachelor,Office,16,18362.0,195.0,64,8.0,No
10679,43.0,Female,Sales,Diploma,Remote,22,12745.0,173.0,82,2.0,Yes
10680,35.0,Female,HR,Bachelor,Hybrid,16,23239.0,209.0,55,3.0,No
10681,57.0,Male,Sales,Master,Hybrid,13,12404.0,231.0,56,3.0,No
10682,41.0,Female,,Master,Hybrid,28,,158.0,68,1.0,No
10683,34.0,Male,Finance,Diploma,Remote,19,19831.0,384.0,93,5.0,No
10684,,Female,,Bachelor,Hybrid,29,16549.0,189.0,50,5.0,No
10685,31.0,Female,Marketing,Bachelor,Office,18,3916.0,148.0,88,10.0,No
10686,59.0,Male,Finance,Bachelor,Hybrid,12,14025.0,147.0,68,5.0,No
10687,58.0,Female,IT,Master,Remote,17,17879.0,129.0,94,9.0,No
10688,54.0,male,IT,Bachelor,Hybrid,22,7954.0,170.0,75,6.0,No
10689,58.0,Male,Marketing,Bachelor,Office,32,17378.0,179.0,93,,No
10690,54.0,Male,Operations,Diploma,Remote,17,15756.0,167.0,61,3.0,No
10691,38.0,Male,HR,Master,Hybrid,8,19328.0,215.0,71,,No
10692,50.0,Female,Sales,Master,Remote,32,10886.0,213.0,62,10.0,No
10693,35.0,Female,Sales,Bachelor,Remote,31,,228.0,77,7.0,Yes
10694,47.0,Male,Marketing,Master,Remote,16,14718.0,181.0,63,3.0,No
10695,54.0,Female,,Diploma,Hybrid,18,21947.0,210.0,71,2.0,Yes
10696,58.0,Female,Sales,Bachelor,Remote,26,-29486.0,188.0,79,5.0,No
10697,53.0,Male,IT,Bachelor,Hybrid,5,20922.0,185.0,93,3.0,No
10698,44.0,Female,Operations,Diploma,Office,34,16162.0,168.0,69,5.0,No
10699,35.0,Male,HR,Bachelor,Hybrid,33,24445.0,123.0,93,,No
10700,50.0,Male,Operations,Master,Office,19,,196.0,76,10.0,No
10701,37.0,Female,Marketing,Diploma,Hybrid,24,9914.0,209.0,87,1.0,No
10702,25.0,Female,Finance,Bachelor,Remote,3,13823.0,142.0,91,4.0,No
10703,49.0,Female,Finance,Bachelor,Hybrid,9,17428.0,180.0,90,10.0,No
10704,24.0,Male,Finance,Bachelor,Remote,9,-7551.0,205.0,83,5.0,No
10705,30.0,Male,Operations,Master,Office,23,8936.0,171.0,88,2.0,No
10706,-24.0,Female,Sales,Bachelor,Hybrid,20,9079.0,210.0,90,2.0,No
10707,30.0,Female,HR,Bachelor,Remote,10,12464.0,176.0,93,1.0,No
10708,37.0,Female,Finance,Master,Office,26,16405.0,167.0,86,8.0,No
10709,40.0,Female,Marketing,Diploma,Office,15,16982.0,211.0,50,,No
10710,44.0,Male,Marketing,Bachelor,Hybrid,25,14636.0,157.0,64,3.0,No
10711,25.0,Female,Finance,Bachelor,Office,29,10245.0,162.0,81,2.0,No
10712,54.0,male,Finance,Bachelor,Remote,15,163376.0,158.0,57,4.0,No
10713,26.0,Male,HR,PhD,Office,6,9176.0,151.0,82,1.0,No
10714,22.0,Female,Finance,Master,Office,15,,184.0,67,3.0,No
10715,33.0,Female,HR,Bachelor,Remote,34,17325.0,167.0,94,5.0,No
10716,31.0,Female,Marketing,Master,Office,15,19761.0,192.0,78,10.0,No
10717,43.0,Male,Finance,Diploma,Office,11,12000.0,137.0,81,1.0,Yes
10718,-30.0,female,Operations,Diploma,Office,34,13358.0,152.0,82,4.0,No
10719,51.0,Female,Operations,Bachelor,Office,20,14248.0,181.0,54,6.0,No
10720,31.0,Male,,Bachelor,Remote,16,,217.0,67,4.0,No
10721,36.0,Female,HR,Bachelor,Office,31,15014.0,189.0,97,7.0,No
10722,,Male,,Bachelor,Remote,5,21106.0,165.0,59,7.0,No
10723,24.0,Female,HR,Master,Office,23,8164.0,143.0,85,6.0,No
10724,60.0,Male,Operations,Bachelor,Office,26,11043.0,164.0,82,9.0,No
10725,24.0,Female,Operations,Bachelor,Office,19,10554.0,179.0,72,2.0,No
10726,45.0,Female,HR,Diploma,Office,24,13575.0,121.0,89,10.0,No
10727,23.0,Male,Sales,Diploma,Remote,1,13390.0,150.0,54,8.0,No
10728,52.0,Male,Operations,Bachelor,Remote,8,17475.0,162.0,83,8.0,No
10729,-32.0,Female,Finance,Bachelor,Remote,27,14152.0,174.0,73,10.0,No
10730,47.0,Male,Marketing,Master,Hybrid,2,15363.0,179.0,66,4.0,No
10731,49.0,Male,Sales,Diploma,Office,19,15793.0,165.0,80,6.0,No
10732,52.0,Male,HR,Diploma,Office,5,15104.0,193.0,56,6.0,No
10733,,Male,Sales,Bachelor,Remote,32,17165.0,183.0,66,5.0,No
10734,41.0,Female,IT,Bachelor,Hybrid,0,13450.0,171.0,77,1.0,No
10735,25.0,Female,IT,Diploma,Office,5,21409.0,196.0,87,3.0,No
10736,,Male,Operations,Bachelor,Remote,33,25437.0,194.0,71,7.0,No
10737,48.0,Male,,Diploma,Office,14,17178.0,144.0,64,8.0,No
10738,42.0,M,Finance,Bachelor,Office,25,15026.0,179.0,86,2.0,No
10739,41.0,Male,Marketing,Bachelor,Remote,13,16811.0,202.0,64,3.0,No
10740,26.0,Female,Sales,Diploma,Remote,6,9045.0,206.0,99,4.0,No
10741,21.0,Female,IT,Bachelor,Office,30,14810.0,189.0,99,5.0,No
10742,25.0,Male,Operations,Master,Office,23,10709.0,174.0,74,3.0,No
10743,32.0,Male,Marketing,Bachelor,Remote,30,,191.0,70,5.0,No
10744,46.0,Male,Sales,Master,Office,28,-7249.0,200.0,87,8.0,No
10745,54.0,Female,Operations,Diploma,Office,31,12449.0,183.0,51,8.0,No
10746,34.0,Male,Operations,Master,Remote,16,5576.0,186.0,76,2.0,No
10747,46.0,Female,IT,Bachelor,Office,13,8720.0,174.0,98,6.0,No
10748,47.0,Male,IT,Bachelor,Office,23,15597.0,147.0,81,4.0,No
10749,29.0,Female,Operations,Bachelor,Hybrid,26,10090.0,176.0,70,9.0,No
10750,46.0,Male,HR,Master,Remote,24,18787.0,163.0,53,10.0,No
10751,42.0,Female,Operations,Bachelor,Hybrid,31,9707.0,163.0,93,2.0,No
10752,-35.0,Male,Marketing,Diploma,Hybrid,17,16040.0,216.0,68,8.0,No
10753,37.0,Male,Operations,Diploma,Hybrid,17,10572.0,204.0,51,1.0,No
10754,46.0,Male,Finance,Master,Office,25,15735.0,138.0,75,6.0,No
10755,56.0,Female,Finance,Bachelor,Office,8,7093.0,153.0,83,10.0,No
10756,21.0,Male,Finance,Master,Hybrid,34,11961.0,171.0,63,1.0,No
10757,28.0,Female,HR,Bachelor,Hybrid,7,10192.0,164.0,64,2.0,Yes
10758,55.0,Female,HR,Bachelor,Hybrid,19,17975.0,188.0,69,3.0,No
10759,35.0,Male,Operations,Diploma,Office,21,16080.0,149.0,83,9.0,No
10760,42.0,Male,Finance,PhD,Hybrid,18,8453.0,204.0,85,5.0,No
10761,34.0,Male,HR,Bachelor,Hybrid,29,13086.0,179.0,68,10.0,No
10762,46.0,Female,IT,Master,Remote,27,10525.0,171.0,58,10.0,Yes
10763,48.0,Male,Operations,Bachelor,Remote,34,18276.0,180.0,56,2.0,No
10764,43.0,Female,Marketing,Bachelor,Office,10,19722.0,170.0,79,10.0,No
10765,34.0,F,Sales,Bachelor,Remote,30,7513.0,129.0,62,5.0,No
10766,44.0,Male,Operations,Bachelor,Remote,29,17720.0,180.0,76,5.0,No
10767,22.0,Male,Sales,Master,Remote,22,10295.0,172.0,93,1.0,Yes
10768,46.0,Male,Finance,Master,Office,18,12862.0,156.0,84,3.0,Yes
10769,34.0,Male,Sales,Master,Remote,11,14145.0,207.0,62,5.0,No
10770,27.0,Male,Finance,Bachelor,Office,14,22175.0,197.0,64,9.0,No
10771,23.0,Male,IT,Bachelor,Hybrid,30,,241.0,95,10.0,No
10772,43.0,Female,Sales,Bachelor,Remote,14,17756.0,201.0,58,1.0,No
10773,38.0,Female,Operations,PhD,Office,28,8728.0,164.0,94,8.0,No
10774,58.0,Female,Finance,Diploma,Remote,25,8417.0,157.0,72,1.0,No
10775,55.0,Male,Operations,Bachelor,Hybrid,1,14128.0,168.0,85,9.0,Yes
10776,35.0,Female,HR,Bachelor,Office,19,14098.0,163.0,89,6.0,No
10777,45.0,Female,Finance,Bachelor,Office,14,1255.0,183.0,52,1.0,No
10778,,Female,Sales,PhD,Office,3,,142.0,83,8.0,No
10779,48.0,Female,Finance,Bachelor,Hybrid,21,4374.0,196.0,68,5.0,Yes
10780,30.0,Female,Operations,Bachelor,Hybrid,22,,182.0,77,7.0,No
10781,59.0,Male,IT,Diploma,Hybrid,25,19974.0,193.0,72,7.0,No
10782,37.0,Male,Finance,Bachelor,Office,10,23941.0,151.0,89,7.0,No
10783,59.0,Female,Sales,Bachelor,Hybrid,27,12366.0,186.0,98,6.0,No
10784,42.0,Female,HR,Bachelor,Remote,1,7552.0,212.0,94,8.0,Yes
10785,46.0,Female,Marketing,Master,Hybrid,7,19807.0,158.0,56,9.0,No
10786,45.0,Male,IT,Master,Office,28,17893.0,158.0,90,2.0,No
10787,37.0,Male,HR,Diploma,Remote,10,11800.0,198.0,61,7.0,No
10788,33.0,Female,Finance,Bachelor,Hybrid,17,11229.0,491.0,63,2.0,No
10789,40.0,Male,Operations,Master,Remote,13,10772.0,174.0,95,6.0,No
10790,45.0,Male,Operations,Diploma,Remote,9,12449.0,217.0,64,2.0,No
10791,24.0,Female,Sales,Diploma,Office,34,15422.0,158.0,52,10.0,No
10792,30.0,Male,Operations,Diploma,Remote,8,11453.0,219.0,64,6.0,Yes
10793,23.0,Male,IT,Bachelor,Remote,34,12022.0,172.0,100,2.0,No
10794,38.0,Female,Operations,Diploma,Office,10,16886.0,152.0,73,1.0,No
10795,56.0,Male,Sales,PhD,Office,11,7329.0,195.0,95,7.0,No
10796,42.0,Male,Marketing,Bachelor,Office,2,12308.0,183.0,57,3.0,Yes
10797,54.0,Female,Finance,Bachelor,Remote,13,6458.0,180.0,54,,No
10798,28.0,Male,Finance,Bachelor,Remote,27,14488.0,161.0,100,6.0,No
10799,60.0,MALE,Operations,Bachelor,Remote,10,5273.0,183.0,53,5.0,No
10800,39.0,Female,HR,Bachelor,Office,24,18005.0,128.0,63,4.0,No
10801,57.0,Female,Finance,Master,Hybrid,20,8084.0,185.0,65,9.0,No
10802,26.0,Female,,Master,Remote,9,-24606.0,212.0,69,6.0,Yes
10803,46.0,Male,Operations,Bachelor,Hybrid,14,12364.0,136.0,73,6.0,Yes
10804,54.0,Female,Sales,Master,Office,18,21700.0,170.0,55,2.0,Yes
10805,26.0,Male,,Master,Remote,21,17200.0,158.0,80,6.0,No
10806,57.0,Female,Operations,Master,Hybrid,20,5350.0,142.0,55,7.0,Yes
10807,53.0,Male,Marketing,Diploma,Remote,31,7956.0,129.0,84,8.0,Yes
10808,42.0,Female,Finance,Diploma,Remote,22,12220.0,150.0,64,8.0,Yes
10809,41.0,Female,Sales,Bachelor,Remote,12,24073.0,174.0,78,9.0,No
10810,26.0,Female,Operations,Bachelor,Hybrid,4,9775.0,209.0,52,10.0,No
10811,26.0,Female,IT,Bachelor,Office,3,9811.0,142.0,60,3.0,No
10812,24.0,Male,Sales,Bachelor,Remote,27,20873.0,187.0,52,10.0,Yes
10813,50.0,Female,IT,Master,Office,13,14877.0,185.0,77,7.0,No
10814,31.0,Female,Marketing,Master,Office,7,18739.0,222.0,59,7.0,No
10815,50.0,Male,HR,Master,Hybrid,8,10728.0,194.0,99,1.0,Yes
10816,51.0,Female,Sales,Bachelor,Hybrid,34,13543.0,196.0,82,8.0,No
10817,44.0,Male,Marketing,Bachelor,Office,20,19920.0,197.0,97,4.0,No
10818,29.0,Female,IT,Bachelor,Remote,17,13348.0,157.0,65,5.0,Yes
10819,23.0,Female,Finance,Diploma,Hybrid,32,19054.0,166.0,59,6.0,Yes
10820,51.0,Female,Finance,Diploma,Remote,7,,208.0,82,,No
10821,60.0,Male,HR,Bachelor,Remote,16,9322.0,129.0,85,5.0,Yes
10822,57.0,Female,Sales,Bachelor,Remote,30,13927.0,163.0,52,10.0,No
10823,56.0,Female,Sales,Master,Office,33,18416.0,147.0,54,5.0,No
10824,44.0,Female,Sales,Diploma,Remote,5,17012.0,186.0,61,1.0,No
10825,51.0,Male,Marketing,Bachelor,Office,21,13819.0,169.0,93,3.0,No
10826,26.0,Male,,Bachelor,Office,13,5487.0,196.0,62,3.0,No
10827,22.0,Female,Sales,Bachelor,Remote,2,5918.0,177.0,73,1.0,No
10828,40.0,Male,,Bachelor,Remote,11,6875.0,141.0,93,7.0,Yes
10829,48.0,Female,Finance,Bachelor,Remote,11,11703.0,143.0,81,1.0,No
10830,31.0,Female,IT,Bachelor,Remote,1,12303.0,180.0,65,7.0,Yes
10831,24.0,Female,Marketing,Bachelor,Office,1,7361.0,161.0,81,4.0,No
10832,,Female,Finance,Diploma,Remote,14,18601.0,167.0,94,9.0,No
10833,26.0,Female,Finance,Diploma,Remote,22,8313.0,203.0,86,7.0,Yes
10834,50.0,Female,IT,Bachelor,Office,28,7832.0,199.0,85,,Yes
10835,,Female,,Master,Hybrid,16,14397.0,225.0,70,7.0,No
10836,22.0,Male,HR,Bachelor,Hybrid,31,18383.0,172.0,96,9.0,No
10837,35.0,Male,IT,Bachelor,Office,6,23247.0,164.0,61,10.0,No
10838,31.0,Male,Finance,Bachelor,Hybrid,29,16621.0,190.0,100,6.0,No
10839,28.0,Male,Operations,Master,Office,27,21109.0,166.0,70,1.0,Yes
10840,,Male,Marketing,Master,Remote,13,8546.0,167.0,100,6.0,No
10841,25.0,Male,Finance,Bachelor,Remote,29,23719.0,175.0,70,1.0,No
10842,26.0,Male,HR,Bachelor,Hybrid,16,5623.0,221.0,92,4.0,No
10843,46.0,Female,Sales,Master,Remote,31,11733.0,198.0,55,8.0,No
10844,24.0,Female,Finance,Bachelor,Hybrid,5,16523.0,200.0,58,5.0,No
10845,39.0,Female,,Bachelor,Hybrid,23,6777.0,220.0,50,5.0,No
10846,40.0,Female,Operations,Diploma,Remote,5,9828.0,203.0,61,10.0,No
10847,53.0,Male,Finance,Master,Remote,26,9113.0,152.0,63,8.0,No
10848,40.0,Male,IT,Master,Hybrid,17,12604.0,202.0,55,8.0,No
10849,32.0,Female,Sales,Diploma,Remote,23,20397.0,205.0,50,1.0,No
10850,21.0,Female,Operations,Bachelor,Office,23,14076.0,196.0,71,5.0,No
10851,46.0,Male,IT,Bachelor,Remote,33,11916.0,175.0,83,5.0,Yes
10852,34.0,Female,IT,Diploma,Remote,14,1021.0,194.0,60,8.0,No
10853,58.0,Female,IT,PhD,Office,10,16100.0,179.0,52,1.0,No
10854,57.0,Female,IT,Bachelor,Remote,21,17555.0,156.0,91,7.0,Yes
10855,31.0,Female,,Diploma,Remote,23,6350.0,162.0,55,7.0,No
10856,56.0,Male,Marketing,Bachelor,Hybrid,0,13699.0,198.0,55,9.0,No
10857,33.0,Female,Finance,Bachelor,Remote,17,14869.0,157.0,69,2.0,No
10858,23.0,Female,Finance,Diploma,Remote,11,18341.0,160.0,70,3.0,No
10859,53.0,Male,Operations,Bachelor,Office,27,10739.0,199.0,51,4.0,No
10860,26.0,Male,Operations,Bachelor,Hybrid,6,10061.0,183.0,75,1.0,No
10861,,Female,Marketing,Diploma,Hybrid,22,11946.0,194.0,80,7.0,No
10862,25.0,Male,Operations,Diploma,Hybrid,20,19780.0,149.0,75,10.0,No
10863,43.0,Female,HR,Bachelor,Remote,33,18697.0,194.0,81,3.0,Yes
10864,30.0,Female,Marketing,Bachelor,Hybrid,10,13904.0,163.0,59,3.0,No
10865,22.0,Male,Operations,Master,Office,21,18589.0,475.0,72,3.0,No
10866,33.0,Female,Marketing,Master,Hybrid,34,3341.0,167.0,55,8.0,Yes
10867,60.0,Female,Finance,PhD,Office,28,17562.0,214.0,72,9.0,No
10868,22.0,Female,Finance,Bachelor,Hybrid,27,8966.0,171.0,77,10.0,No
10869,40.0,Female,Marketing,PhD,Hybrid,17,21952.0,235.0,98,2.0,Yes
10870,21.0,Male,HR,Bachelor,Office,13,9211.0,128.0,79,10.0,No
10871,57.0,Male,HR,Bachelor,Hybrid,17,10163.0,141.0,63,10.0,No
10872,29.0,Female,Marketing,Diploma,Hybrid,27,16531.0,213.0,86,1.0,Yes
10873,37.0,Male,Operations,Diploma,Hybrid,23,16965.0,219.0,81,9.0,No
10874,29.0,Female,Sales,Bachelor,Remote,7,,158.0,98,6.0,No
10875,31.0,Female,HR,Bachelor,Office,7,15671.0,182.0,83,9.0,Yes
10876,35.0,Female,IT,Bachelor,Hybrid,3,16229.0,198.0,90,6.0,No
10877,44.0,Female,Finance,Bachelor,Office,26,15769.0,174.0,93,2.0,Yes
10878,58.0,Female,Marketing,Bachelor,Office,4,12180.0,184.0,100,,No
10879,55.0,Male,IT,Bachelor,Office,32,16273.0,180.0,71,8.0,No
10880,50.0,Female,Marketing,Bachelor,Hybrid,33,20329.0,143.0,80,3.0,No
10881,51.0,Male,Finance,Master,Hybrid,29,8485.0,171.0,56,1.0,No
10882,25.0,Male,Finance,Master,Office,7,10220.0,180.0,90,8.0,No
10883,34.0,Female,HR,Bachelor,Remote,25,14123.0,183.0,70,1.0,No
10884,31.0,Female,HR,Bachelor,Office,33,9247.0,137.0,65,8.0,No
10885,29.0,Female,IT,Bachelor,Remote,6,5885.0,199.0,69,1.0,No
10886,54.0,Female,Marketing,Master,Office,27,18919.0,183.0,92,9.0,No
10887,32.0,Female,Finance,Bachelor,Office,27,3970.0,154.0,93,9.0,No
10888,55.0,Male,IT,Bachelor,Office,13,12189.0,225.0,96,9.0,Yes
10889,55.0,Female,Sales,Diploma,Hybrid,3,17415.0,171.0,99,3.0,No
10890,21.0,Female,IT,Bachelor,Remote,17,15200.0,173.0,68,4.0,No
10891,60.0,Male,Operations,Bachelor,Remote,24,12257.0,196.0,97,5.0,Yes
10892,42.0,Male,IT,Master,Office,6,9062.0,227.0,81,6.0,No
10893,49.0,Female,Operations,Bachelor,Hybrid,27,15547.0,197.0,64,9.0,No
10894,28.0,Male,Operations,Bachelor,Hybrid,4,9552.0,201.0,54,4.0,No
10895,31.0,Female,Operations,Master,Remote,2,15197.0,155.0,60,6.0,Yes
10896,57.0,Male,Sales,Master,Hybrid,30,14634.0,182.0,64,1.0,No
10897,34.0,Male,IT,Bachelor,Remote,19,,581.0,78,2.0,No
10898,50.0,Female,IT,Bachelor,Remote,18,11119.0,198.0,99,8.0,Yes
10899,55.0,Male,Sales,Bachelor,Remote,10,23158.0,200.0,94,4.0,Yes
10900,41.0,Male,Finance,Master,Hybrid,2,15612.0,221.0,53,10.0,No
10901,57.0,Male,HR,Diploma,Remote,22,12746.0,126.0,98,7.0,No
10902,25.0,Male,IT,Master,Remote,6,15189.0,164.0,85,4.0,Yes
10903,39.0,Male,HR,Bachelor,Office,22,10515.0,213.0,97,9.0,No
10904,34.0,Male,Marketing,Bachelor,Remote,6,12262.0,145.0,72,,No
10905,46.0,Female,Marketing,Diploma,Remote,33,24764.0,200.0,64,4.0,No
10906,24.0,Female,Sales,Bachelor,Office,18,10547.0,208.0,95,,No
10907,45.0,Male,Marketing,Bachelor,Office,8,13650.0,179.0,93,6.0,Yes
10908,45.0,Female,Marketing,Diploma,Hybrid,17,11948.0,144.0,52,1.0,No
10909,38.0,Female,Finance,Bachelor,Remote,24,9322.0,177.0,81,7.0,Yes
10910,60.0,Female,Finance,PhD,Hybrid,13,15895.0,216.0,59,1.0,No
10911,-30.0,Male,Finance,Bachelor,Hybrid,24,14164.0,218.0,89,3.0,No
10912,59.0,Female,Marketing,Bachelor,Office,18,18100.0,185.0,87,8.0,No
10913,60.0,Male,Sales,Diploma,Hybrid,14,17648.0,156.0,71,9.0,No
10914,34.0,Female,Operations,Bachelor,Remote,15,18053.0,223.0,63,3.0,Yes
10915,52.0,Male,Operations,Diploma,Office,26,9868.0,201.0,66,1.0,No
10916,58.0,Male,,Bachelor,Remote,9,16884.0,157.0,70,1.0,No
10917,53.0,Female,Operations,Master,Remote,3,181391.0,189.0,100,7.0,No
10918,43.0,Female,Operations,Bachelor,Office,18,9405.0,187.0,97,5.0,Yes
10919,35.0,Male,Finance,Diploma,Remote,27,12566.0,164.0,64,1.0,Yes
10920,53.0,Female,Finance,Bachelor,Office,20,7447.0,189.0,64,,No
10921,45.0,Female,Marketing,Bachelor,Remote,13,17013.0,208.0,50,6.0,No
10922,37.0,Female,HR,Bachelor,Office,32,16993.0,173.0,73,4.0,No
10923,53.0,Male,IT,Master,Hybrid,9,20437.0,210.0,61,7.0,No
10924,22.0,Male,HR,Master,Remote,18,12970.0,136.0,59,7.0,No
10925,34.0,Female,HR,Bachelor,Office,29,16032.0,235.0,95,9.0,No
10926,60.0,Female,Sales,Bachelor,Remote,21,18445.0,181.0,91,1.0,No
10927,60.0,Female,Marketing,Bachelor,Remote,2,10607.0,207.0,91,5.0,No
10928,59.0,Male,Sales,Diploma,Remote,17,9923.0,185.0,80,10.0,No
10929,26.0,Male,HR,Bachelor,Office,10,10747.0,159.0,60,3.0,No
10930,26.0,Female,HR,Bachelor,Hybrid,1,12428.0,179.0,65,,No
10931,23.0,Female,HR,Bachelor,Hybrid,11,10083.0,132.0,58,4.0,No
10932,27.0,Female,Operations,Bachelor,Hybrid,5,10941.0,197.0,96,4.0,No
10933,28.0,Female,,Diploma,Office,28,17964.0,185.0,63,,No
10934,35.0,Female,HR,Bachelor,Hybrid,29,13566.0,175.0,68,1.0,No
10935,49.0,Female,Finance,Diploma,Office,1,15380.0,199.0,80,,Yes
10936,53.0,Male,Marketing,Diploma,Remote,8,11522.0,181.0,58,2.0,No
10937,50.0,FEMALE,Marketing,Master,Remote,1,11226.0,195.0,85,2.0,Yes
10938,59.0,Male,Finance,Diploma,Hybrid,28,15285.0,204.0,88,1.0,No
10939,47.0,Female,Marketing,Bachelor,Office,32,14567.0,166.0,75,8.0,No
10940,56.0,Female,Operations,Diploma,Remote,9,17501.0,159.0,57,,No
10941,49.0,Male,Operations,Master,Office,33,19857.0,137.0,73,6.0,No
10942,58.0,M,IT,Bachelor,Office,7,10889.0,183.0,57,10.0,No
10943,53.0,Male,IT,Bachelor,Remote,32,17875.0,191.0,68,10.0,No
10944,57.0,Male,IT,Bachelor,Office,5,9141.0,147.0,96,9.0,No
10945,47.0,Female,Marketing,Bachelor,Remote,18,23332.0,216.0,97,5.0,Yes
10946,53.0,Male,Operations,PhD,Remote,31,10462.0,159.0,79,4.0,No
10947,,Female,Operations,Bachelor,Remote,26,17108.0,127.0,71,6.0,No
10948,42.0,Male,Operations,Master,Office,0,9107.0,217.0,58,8.0,No
10949,22.0,Female,Finance,Master,Remote,32,13316.0,131.0,93,1.0,No
10950,30.0,Female,Operations,Master,Office,31,20956.0,204.0,97,7.0,No
10951,25.0,Female,Finance,Bachelor,Remote,4,,198.0,53,8.0,No
10952,30.0,Female,IT,Bachelor,Remote,16,23919.0,188.0,86,9.0,No
10953,53.0,Female,IT,Bachelor,Hybrid,7,13976.0,167.0,57,8.0,No
10954,58.0,Female,Marketing,Master,Hybrid,33,18391.0,193.0,50,7.0,No
10955,33.0,Male,IT,Bachelor,Hybrid,8,,206.0,77,3.0,No
10956,51.0,Female,Marketing,Bachelor,Office,22,16057.0,155.0,55,2.0,Yes
10957,56.0,Male,HR,Bachelor,Office,34,7582.0,204.0,96,3.0,Yes
10958,44.0,Male,HR,Bachelor,Remote,6,11872.0,203.0,85,4.0,Yes
10959,35.0,Female,Sales,Master,Remote,14,19382.0,187.0,60,4.0,No
10960,49.0,Male,Marketing,Diploma,Remote,19,12451.0,167.0,54,,No
10961,28.0,Female,Sales,Master,Remote,24,14625.0,203.0,99,7.0,No
10962,25.0,Male,Sales,Bachelor,Office,2,7037.0,193.0,73,4.0,No
10963,,Female,HR,Master,Remote,23,11581.0,155.0,96,10.0,No
10964,24.0,Male,Marketing,Bachelor,Remote,33,19054.0,171.0,67,6.0,Yes
10965,32.0,Female,HR,Bachelor,Hybrid,21,8228.0,200.0,69,,No
10966,22.0,Female,Sales,Master,Remote,10,,183.0,77,6.0,No
10967,47.0,Female,Marketing,Bachelor,Remote,7,14800.0,207.0,62,3.0,No
10968,51.0,Female,Sales,Master,Remote,34,12938.0,171.0,54,1.0,No
10969,56.0,Male,Operations,Bachelor,Office,7,12740.0,155.0,79,10.0,No
10970,56.0,Female,Marketing,Bachelor,Hybrid,26,11790.0,235.0,50,10.0,No
10971,46.0,Male,Marketing,Bachelor,Remote,27,12191.0,138.0,71,5.0,No
10972,,Male,Sales,Bachelor,Remote,33,18184.0,168.0,67,10.0,No
10973,25.0,Male,Operations,Bachelor,Hybrid,31,12056.0,187.0,95,10.0,No
10974,40.0,Female,Finance,Diploma,Remote,14,22134.0,205.0,54,3.0,No
10975,31.0,Male,HR,Bachelor,Office,16,,196.0,80,8.0,Yes
10976,30.0,Male,Sales,Diploma,Remote,32,11407.0,238.0,55,10.0,No
10977,60.0,Male,Marketing,PhD,Office,15,18380.0,177.0,76,1.0,No
10978,58.0,Female,HR,PhD,Office,28,16808.0,158.0,74,2.0,Yes
10979,26.0,Female,HR,Bachelor,Remote,8,6556.0,175.0,78,3.0,No
10980,,Male,,Bachelor,Hybrid,32,9345.0,172.0,77,3.0,No
10981,43.0,Female,Finance,Bachelor,Office,28,13481.0,178.0,65,8.0,No
10982,46.0,Female,IT,Bachelor,Hybrid,12,6874.0,155.0,61,5.0,No
10983,32.0,Male,Sales,Master,Remote,20,23407.0,200.0,69,8.0,No
10984,46.0,Male,IT,Master,Office,20,17700.0,189.0,67,6.0,No
10985,33.0,Female,IT,Bachelor,Remote,4,13940.0,148.0,83,2.0,No
10986,60.0,Male,IT,Master,Hybrid,9,12458.0,204.0,72,4.0,No
10987,38.0,Female,HR,Bachelor,Remote,5,,160.0,94,9.0,Yes
10988,,Female,Operations,PhD,Remote,12,5162.0,150.0,76,4.0,No
10989,53.0,Female,HR,Diploma,Office,0,6202.0,182.0,98,5.0,No
10990,60.0,Female,HR,Bachelor,Remote,19,22555.0,136.0,66,5.0,No
10991,32.0,Female,Marketing,Bachelor,Remote,7,21081.0,195.0,97,10.0,No
